ra_deg	dec_deg	name	r_arcsec	ks_mag	"2s, Dimensionless ""separation"" between isolated galaxy and its nearest significant neighbour"	hrv_kms	T, Morphological type in de Vaucouleurs' scale	N, Number of significant neighbours of the isolated galaxy detected during our additional inspection on DSS	comment	redshift	morph_type	poly_source	logSFR_sed	logSFR_w3	logSFR_w4	SimbadName	luminosity_class	yerkes_class	nuclear_class	mu0	diameter_b25_kpc	diameter_be_kpc	ring_diameter_kpc	abs_mag_b	color_bv	kbi	concentration_c31	luminosity_index	HI	mean_sb_be	MaNGA ID	Plate	IFU	logMstar	bt_r	logSFR_global	Distance (Mpc)	Inclination (°)	R₂₅ (kpc)	log R₂₅	M⋆ (10¹⁰ M☉)	V_rot (km/s)	log V_rot	12+log(O/H)₀	12+log(O/H)_R₂₅	Gradient (dex/R₂₅)	log M_BH (M☉)
202.339	37.414	PGC3096774										fraser	0.71	1.01	0.94	PGC3096774																															
204.431	45.295	PGC2262538										fraser	0.6	0.83	0.75	PGC2262538																															
204.674	32.309	PGC048219										fraser	0.7	0.84	0.67	PGC048219																															
206.094	53.136	PGC2432712										fraser		0.49	0.35	PGC2432712																															
206.335	30.305	2MASXJ13452046+3018190										fraser	0.52	1.03	1.15	2MASXJ13452046+3018190																															
206.587	38.851	PGC2138045										fraser	0.41	0.48	1.06	PGC2138045																															
206.829	53.305	PGC2437308										fraser		0.98	0.81	PGC2437308																															
208.046	14.575	PGC1461600										fraser	0.58	0.86	1.04	PGC1461600																															
208.087	50.474	PGC2374112										fraser		0.8	0.88	PGC2374112																															
208.533	0.682	PGC1172606										fraser	0.53			PGC1172606																															
208.637	28.453	PGC049437										fraser		0.52	0.45	PGC049437																															
209.084	4.327	PGC1266702										fraser	0.46	0.94	1.08	PGC1266702																															
209.236	53.866	PGC049614										fraser	0.59			PGC049614																															
210.447	7.781	PGC1330698										fraser	0.59	0.72	0.98	PGC1330698																															
211.067	41.929	PGC2189317										fraser	0.59	1.0	0.88	PGC2189317																															
211.601	9.656	PGC1368170										fraser	0.3	0.29	0.12	PGC1368170																															
213.54	2.557	PGC1230646										fraser	0.54	0.48	-0.12	PGC1230646																															
214.103	22.577	PGC1672516										fraser	0.92	0.95	1.11	PGC1672516																															
214.216	41.713	PGC2185595										fraser	0.41	0.52	0.51	PGC2185595																															
215.558	17.397	IC4410										fraser	0.61	0.98	1.22	IC4410																															
216.311	13.527	PGC086471										fraser	0.3	0.18	0.31	PGC086471																															
218.616	55.998	PGC2521855										fraser	0.56	0.81	0.77	PGC2521855																															
219.127	11.395	PGC052205										fraser	0.67	0.8	0.8	PGC052205																															
221.945	46.277	PGC2278419										fraser	0.4	0.56	0.43	PGC2278419																															
222.001	9.918	PGC1371938										fraser	0.02	0.29	0.1	PGC1371938																															
222.055	24.31	PGC1704412										fraser		0.58	0.37	PGC1704412																															
222.504	18.488	PGC1561019										fraser	0.75	0.84	0.64	PGC1561019																															
223.119	15.196	PGC1477871										fraser		0.71	0.59	PGC1477871																															
223.702	25.792	UGC09596										fraser	0.52	0.99	0.81	UGC09596																															
224.034	12.313	PGC053396										fraser	0.22	0.37	0.37	PGC053396																															
224.545	37.251	PGC2096276										fraser	0.37	0.54	0.97	PGC2096276																															
225.276	3.854	PGC1259641										fraser	0.29			PGC1259641																															
225.969	24.876	PGC1718885										fraser	0.23			PGC1718885																															
226.389	20.473	PGC1628354										fraser	0.41	0.31	0.74	PGC1628354																															
226.863	23.36	PGC1686023										fraser	0.4	0.62	0.58	PGC1686023																															
227.2	30.171	PGC054072										fraser	-0.11	1.56	1.59	PGC054072																															
227.485	46.4	PGC2280539										fraser	0.44	0.47	0.4	PGC2280539																															
227.685	3.698	PGC1257015										fraser	0.5	0.51	0.18	PGC1257015																															
227.859	20.804	PGC1636267										fraser	0.54			PGC1636267																															
228.131	19.158	PGC054294										fraser	0.86	0.89	0.64	PGC054294																															
229.023	28.072	PGC1825522										fraser	0.65	0.82	0.75	PGC1825522																															
229.141	27.539	PGC1811076										fraser	0.5	0.52	1.01	PGC1811076																															
229.147	45.434	PGC2264900										fraser	0.88	1.09	0.95	PGC2264900																															
230.418	8.416	UGC09821										fraser		0.71	0.41	UGC09821																															
230.662	41.923	PGC2189212										fraser	0.84	0.8	0.86	PGC2189212																															
230.796	31.647	2MASXJ15231112+3138477										fraser		0.49	0.26	2MASXJ15231112+3138477																															
234.41	25.417	PGC1735725										fraser				PGC1735725																															
235.903	5.295	PGC1281140										fraser				PGC1281140																															
236.159	-1.616	PGC1114513										fraser		1.44	1.4	PGC1114513																															
236.995	28.612	2MASXJ15475879+2836416										fraser	0.28	0.62	0.79	2MASXJ15475879+2836416																															
237.029	5.965	PGC1292200										fraser	0.46	0.74	1.07	PGC1292200																															
238.216	35.861	PGC2071121										fraser	1.03	0.94	0.87	PGC2071121																															
238.525	18.648	PGC056325										fraser		0.47	0.22	PGC056325																															
240.04	42.574	PGC2201686										fraser	0.27	0.63	0.65	PGC2201686																															
240.282	39.941	PGC2158122										fraser	0.08	0.17	-0.12	PGC2158122																															
240.82	22.066	PGC1662853										fraser	0.25			PGC1662853																															
240.962	23.569	PGC1689657										fraser	0.3	0.41	0.26	PGC1689657																															
242.198	16.011	PGC1498572										fraser	0.04	0.63	0.99	PGC1498572																															
243.257	37.287	PGC057512										fraser		1.31	1.29	PGC057512																															
243.284	36.588	PGC057518										fraser	0.77	0.68	0.76	PGC057518																															
243.463	26.842	PGC1789970										fraser	0.53	0.62	0.38	PGC1789970																															
243.956	13.639	PGC1436388										fraser	0.62	0.66	0.56	PGC1436388																															
244.175	26.95	PGC1793323										fraser	0.13	0.35	0.3	PGC1793323																															
244.55	26.536	PGC1779840										fraser	0.58	0.55	1.15	PGC1779840																															
244.694	23.385	PGC1686471										fraser	0.27	0.45	-0.83	PGC1686471																															
244.978	21.873	PGC1658998										fraser	0.36	0.62	0.41	PGC1658998																															
247.323	22.81	PGC1676468										fraser	0.79	0.93	0.97	2MASXJ16291742+2248353																															
247.688	26.095	PGC058394										fraser	0.11	0.54	0.42	PGC058394																															
249.09	31.116	PGC1932388										fraser	0.26	0.43	1.02	PGC1932388																															
250.395	23.787	PGC1693712										fraser	0.41	0.7	0.56	2MASXJ16413472+2347125																															
251.769	30.778	PGC1917582										fraser	0.38	0.79	0.65	PGC1917582																															
253.665	21.008	PGC1640747										fraser		1.21	1.36	PGC1640747																															
255.137	62.4	PGC2635969										fraser	0.4	0.49	0.33	PGC2635969																															
261.805	58.157	PGC2575230										fraser	0.72	0.72	0.61	PGC2575230																															
262.399	54.494	PGC2471297										fraser	0.99	0.96	1.2	PGC2471297																															
313.671	-0.767	PGC1135235										fraser	0.62	0.48	0.52	PGC1135235																															
336.962	0.861	PGC1177502										fraser	0.91			PGC1177502																															
344.106	-0.45	PGC1143031										fraser	1.14	0.94	1.02	PGC1143031																															
		NGC 1073									SB(rs)c	devauc					II	AF–F	2;3	30.66	20.2	10.4	6.7		0.45			0.8	1.91	13.78																	
		NGC 5921									SB(r)bc	devauc					I–II	F–FG	4–5;5	31.19	25.2	10.7	5.5		0.53			0.6	1.77	13.21																	
		NGC 4303									SAB(rs)bc	devauc					I	F	4;5	30.53	22.9	8.3	5.9		0.48		3.23	0.5	1.97	12.17																	
		NGC 6744									SAB(r)bc	devauc					II	…	1;3	28.45	22.6	11.7	4.5		-0.57	0.33	2.96	0.7	1.6	13.6																	
42.811312										0.067		boardman																			1-603793	8079.0	3704.0		0.11												
52.619896	0.811497									0.031		boardman																			1-604085	8085.0	6101.0		0.1												
116.16926	44.144409									0.038		boardman																			1-338796	8137.0	9101.0		0.16												
116.73264	44.265699									0.031		boardman																			1-338771	8141.0	12705.0		0.2												
116.83569	29.412934									0.063		boardman																			1-152596	8146.0	6104.0		0.19												
126.56891	17.362452									0.066		boardman																			1-460912	8241.0	12705.0		0.1												
130.45491	50.786425									0.054		boardman																			1-47120	8244.0	12703.0		0.18												
133.78758	52.470442									0.058		boardman																			1-47890	8244.0	3703.0		0.14												
167.03456	45.984624									0.036		boardman																			1-277552	8257.0	3701.0		0.14												
187.28568	46.881492									0.04		boardman																			1-282762	8263.0	6103.0		0.08												
235.92049	39.540357									0.063		boardman																			1-322787	8315.0	3702.0		0.24												
201.41111	33.680433									0.039		boardman																			1-422040	8444.0	6103.0		0.19												
241.41644	46.846561									0.057		boardman																			1-134239	8549.0	12702.0		0.23												
118.10651	47.777979									0.031		boardman																			1-351566	8567.0	6101.0		0.16												
155.37679	38.308947									0.055		boardman																			1-274323	8568.0	9102.0		0.04												
219.04276	50.518822									0.069		boardman																			1-197702	8595.0	12701.0		0.19												
247.53037	40.880157									0.03		boardman																			1-135545	8601.0	12703.0		0.14												
254.04414	34.83652									0.032		boardman																			1-136125	8613.0	9102.0		0.18												
256.75708	34.389276									0.071		boardman																			1-177061	8614.0	6102.0		0.06												
321.47404	0.416059									0.032		boardman																			1-180039	8615.0	9101.0		0.09												
196.16279	28.628904									0.057		boardman																			1-403703	8934.0	9102.0		0.19												
172.88669	49.857504									0.069		boardman																			1-174618	8947.0	9101.0		0.12												
248.51518	41.240258									0.061		boardman																			1-135626	8978.0	12703.0		0.15												
241.82339	41.403604									0.035		boardman																			1-248420	8979.0	6102.0		0.1												
241.27859	42.037358									0.077		boardman																			1-248405	8979.0	9102.0		0.16												
205.8734	31.003218									0.065		boardman																			1-416039	8985.0	6104.0		0.23												
243.02559	28.498866									0.053		boardman																			1-296824	9028.0	12704.0		0.15												
242.81922	45.121318									0.055		boardman																			1-134620	9031.0	6104.0		0.22												
243.41436	27.592856									0.066		boardman																			1-296659	9040.0	1901.0		0.05												
245.47816	26.600483									0.064		boardman																			1-296537	9040.0	12702.0		0.14												
243.08489	23.00202									0.032		boardman																			1-318334	9095.0	12701.0		0.1												
50.416587										0.035		boardman																			1-51296	9189.0	12704.0		0.19												
46.285743	0.343443									0.044		boardman																			1-37601	9192.0	9102.0		0.2												
262.31772	54.205924									0.079		boardman																			1-24822	9196.0	12703.0		0.21												
262.65063	54.101229									0.062		boardman																			1-24814	9196.0	3701.0		0.07												
120.77803	37.023557									0.071		boardman																			1-122002	9485.0	9101.0		0.24												
121.1296	40.206045									0.04		boardman																			1-72207	9486.0	12701.0		0.1												
122.52287	46.193025									0.032		boardman																			1-44618	9487.0	12705.0		0.16												
119.53574	19.550146									0.062		boardman																			1-382809	9491.0	6104.0		0.13												
120.53836	21.252763									0.03		boardman																			1-298298	9496.0	6102.0		0.17												
118.42323	26.492699									0.037		boardman																			1-145679	9499.0	6104.0		0.13												
133.5699	27.266526									0.064		boardman																			1-605531	9506.0	3703.0		0.19												
31.682736	13.371629									0.061		boardman																			1-41746	9514.0	12701.0		0.25												
242.35067	33.000246									0.053		boardman																			1-271967	9866.0	6104.0		0.17												
218.87457	46.202391									0.073		boardman																			1-321271	9868.0	12702.0		0.17												
250.90783	21.691287									0.035		boardman																			1-294374	9894.0	12705.0		0.13												
123.45312	41.649479									0.049		boardman																			1-122611	10213.0	3701.0		0.17												
122.39068	36.985267									0.041		boardman																			1-153613	10215.0	12703.0		0.13												
122.98448	36.424268									0.074		boardman																			1-153693	10215.0	6104.0		0.07												
116.7302	18.482376									0.044		boardman																			1-297871	10216.0	12702.0		0.09												
117.43277	18.918596									0.048		boardman																			1-297854	10216.0	12705.0		0.18												
119.29321	14.658764									0.048		boardman																			1-458727	10217.0	6102.0		0.21												
117.85779	16.601841									0.054		boardman																			1-412119	10218.0	6104.0		0.12												
121.71814	32.250329									0.04		boardman																			1-202008	10220.0	6104.0		0.18												
120.4896	33.164591									0.038		boardman																			1-153142	10220.0	3701.0		0.07												
120.55032	32.315051									0.037		boardman																			1-201934	10220.0	6101.0		0.1												
122.85428	52.530381									0.071		boardman																			1-352102	10493.0	3704.0		0.21												
123.25528	54.521178									0.041		boardman																			1-352513	10494.0	12703.0		0.19												
119.99119	17.847843									0.062		boardman																			1-383135	10497.0	6101.0		0.12												
130.7174	25.642697									0.054		boardman																			1-385544	10498.0	6101.0		0.14												
167.5643	46.441525									0.036		boardman																			1-278191	10509.0	3701.0		0.13												
151.39912	4.27941									0.063		boardman																			1-78856	10517.0	3704.0		0.11												
		Milky Way									SBbc	pilyugin																						10.716			—	—	12.0	1.079	5.2	235	2.371	8.76	8.24	−0.52	6.618
166.4526		NGC 3521									SABb (T=4.0)	pilyugin																						10.7			10.7	73	12.94	1.112	5.01	227	2.356	8.78ᵃ	8.29ᵃ	−0.49	6.85±0.58
190.9283	16.3928	NGC 4651									Sc (T=5.1)	pilyugin																						10.42			19	53	11.0	1.041	2.61	215	2.332	8.65	8.28	−0.38	—
143.0421	21.5008	NGC 2903									Sbc (T=4.0)	pilyugin																						10.52			8.9	65	15.21	1.182	3.33	215	2.332	8.71	8.37	−0.34	7.06
243.65	48.05	M-8341-09101									—	pilyugin																						10.75			216.3	—	13.3	1.124	5.62	~200	~2.30	8.63	8.33	−0.30	—
